OK,Funny,Ingenious,Longwinded,Persuasive,Courageous,Jaw-dropping,Unconvincing,Inspiring,Informative,Fascinating,Beautiful,Obnoxious,Confusing,url
58,13,145,3,16,18,18,10,152,64,77,18,3,2,"https://www.ted.com/talks/david_lang_my_underwater_robot
"
31,8,162,11,302,83,30,58,396,202,135,37,14,5,"https://www.ted.com/talks/enrique_penalosa_why_buses_represent_democracy_in_action
"
81,75,8,6,61,100,36,8,776,68,205,553,5,7,"https://www.ted.com/talks/boyd_varty_what_i_learned_from_nelson_mandela
"
30,20,174,7,49,114,38,1,521,48,136,193,3,3,"https://www.ted.com/talks/diebedo_francis_kere_how_to_build_with_clay_and_community
"
28,1,2,4,9,21,23,6,66,84,144,93,7,1,"https://www.ted.com/talks/eddy_cartaya_my_glacier_cave_discoveries
"
154,33,127,63,270,163,46,190,664,250,422,239,34,11,"https://www.ted.com/talks/stephen_cave_the_4_stories_we_tell_ourselves_about_death
"
114,19,20,40,84,36,22,25,74,515,168,14,11,16,"https://www.ted.com/talks/rose_george_inside_the_secret_shipping_industry
"
46,3,8,16,24,27,3,50,47,83,12,5,11,9,"https://www.ted.com/talks/toni_griffin_a_new_vision_for_rebuilding_detroit
"
60,1,53,31,63,9,12,68,135,286,130,12,7,7,"https://www.ted.com/talks/marco_annunziata_welcome_to_the_age_of_the_industrial_internet
"
145,142,171,112,442,3178,282,30,4031,2227,1253,1710,30,34,"https://www.ted.com/talks/andrew_solomon_depression_the_secret_we_share
"
28,1,108,2,20,20,19,1,164,95,53,29,8,4,"https://www.ted.com/talks/krista_donaldson_the_80_prosthetic_knee_that_s_changing_lives
"
138,96,87,37,663,111,238,131,846,1103,578,96,40,21,"https://www.ted.com/talks/paul_piff_does_money_make_you_mean
"
70,206,16,50,218,949,377,19,1947,46,371,224,22,10,"https://www.ted.com/talks/diana_nyad_never_ever_give_up
"
27,113,72,22,106,54,16,5,311,144,70,5,9,1,"https://www.ted.com/talks/mick_cornett_how_an_obese_town_lost_a_million_pounds
"
50,2779,97,14,180,2111,269,9,3420,175,580,1107,22,5,"https://www.ted.com/talks/maysoon_zayid_i_got_99_problems_palsy_is_just_one
"
82,41,21,33,160,135,11,103,470,124,79,245,33,26,"https://www.ted.com/talks/suzanne_talhouk_don_t_kill_your_language
"
20,13,808,2,368,43,46,10,112,190,117,9,2,4,"https://www.ted.com/talks/roger_stein_a_bold_new_way_to_fund_drug_research
"
215,65,70,53,835,168,48,206,1026,1838,352,128,30,42,"https://www.ted.com/talks/sandra_aamodt_why_dieting_doesn_t_usually_work
"
50,2,95,19,16,16,25,32,57,100,97,23,1,11,"https://www.ted.com/talks/frederic_kaplan_how_i_built_an_information_time_machine
"
58,11,224,3,14,10,47,39,164,47,229,211,11,6,"https://www.ted.com/talks/ryan_holladay_to_hear_this_music_you_have_to_be_there_literally
"
133,5,25,17,129,44,6,101,222,154,46,31,27,7,"https://www.ted.com/talks/harish_manwani_profit_s_not_always_the_point
"
23,6,453,11,101,17,154,1,211,257,356,28,4,1,"https://www.ted.com/talks/mark_kendall_demo_a_needle_free_vaccine_patch_that_s_safer_and_way_cheaper
"
30,15,12,22,124,179,12,34,453,92,38,31,23,8,"https://www.ted.com/talks/sheryl_sandberg_so_we_leaned_in_now_what
"
68,125,26,18,33,21,4,25,118,53,59,64,19,20,"https://www.ted.com/talks/luke_syson_how_i_learned_to_stop_worrying_and_love_useless_art
"
44,239,388,10,65,24,150,21,327,113,630,123,1,4,"https://www.ted.com/talks/guy_hoffman_robots_with_soul
"
114,24,25,80,203,287,29,94,250,449,155,94,37,30,"https://www.ted.com/talks/shereen_el_feki_a_little_told_tale_of_sex_and_sensuality
"
20,3,10,9,109,22,18,34,105,185,59,14,6,11,"https://www.ted.com/talks/paula_johnson_his_and_hers_healthcare
"
162,116,383,38,953,241,101,65,1368,991,703,85,16,92,"https://www.ted.com/talks/yves_morieux_as_work_gets_more_complex_6_rules_to_simplify
"
99,596,68,15,40,348,20,27,381,55,50,87,17,13,"https://www.ted.com/talks/joe_kowan_how_i_beat_stage_fright
"
45,76,167,12,223,25,16,20,483,338,284,39,6,3,"https://www.ted.com/talks/anant_agarwal_why_massively_open_online_courses_still_matter
"
43,5,131,16,248,51,15,25,122,359,119,13,2,8,"https://www.ted.com/talks/anne_milgram_why_smart_statistics_are_the_key_to_fighting_crime
"
79,44,26,11,63,158,13,24,283,35,46,42,66,12,"https://www.ted.com/talks/mckenna_pope_want_to_be_an_activist_start_with_your_toys
"
71,23,61,23,53,0,11,34,59,293,252,43,2,6,"https://www.ted.com/talks/nicolas_perony_puppies_now_that_i_ve_got_your_attention_complexity_theory
"
42,34,68,9,34,79,74,29,551,41,157,179,29,7,"https://www.ted.com/talks/maya_penn_meet_a_young_entrepreneur_cartoonist_designer_activist
"
30,0,6,4,88,240,14,11,240,110,41,38,9,1,"https://www.ted.com/talks/esta_soler_how_we_turned_the_tide_on_domestic_violence_hint_the_polaroid_helped
"
29,14,93,9,9,8,16,10,52,136,84,11,4,1,"https://www.ted.com/talks/dan_berkenstock_the_world_is_one_big_dataset_now_how_to_photograph_it
"
60,8,33,25,27,21,4,51,94,93,53,13,18,15,"https://www.ted.com/talks/teddy_cruz_how_architectural_innovations_migrate_across_borders
"
164,7,266,145,105,32,118,366,192,453,465,29,48,188,"https://www.ted.com/talks/alex_wissner_gross_a_new_equation_for_intelligence
"
46,438,282,9,7,4,25,28,164,24,322,158,4,8,"https://www.ted.com/talks/aparna_rao_art_that_craves_your_attention
"
31,6,32,26,263,81,10,35,206,251,66,20,6,17,"https://www.ted.com/talks/david_puttnam_what_happens_when_the_media_s_priority_is_profit
"
38,43,82,43,341,44,38,27,339,607,189,42,7,10,"https://www.ted.com/talks/leyla_acaroglu_paper_beats_plastic_how_to_rethink_environmental_folklore
"
51,18,18,13,162,13,8,24,157,246,35,8,4,10,"https://www.ted.com/talks/chris_mcknett_the_investment_logic_for_sustainability
"
37,8,136,5,26,17,72,3,236,96,162,160,3,1,"https://www.ted.com/talks/rupal_patel_synthetic_voices_as_unique_as_fingerprints
"
289,527,177,51,250,72,26,148,646,207,367,472,38,101,"https://www.ted.com/talks/yann_dall_aglio_love_you_re_doing_it_wrong
"
44,8,133,12,17,8,22,5,61,186,130,19,13,8,"https://www.ted.com/talks/molly_stevens_a_new_way_to_grow_bone
"
658,18,98,147,465,160,14,193,1131,839,199,64,21,42,"https://www.ted.com/talks/roselinde_torres_what_it_takes_to_be_a_great_leader
"
87,226,87,17,498,288,59,101,246,798,505,95,28,28,"https://www.ted.com/talks/christopher_ryan_are_we_designed_to_be_sexual_omnivores
"
86,316,33,32,329,986,29,56,1222,99,124,491,38,16,"https://www.ted.com/talks/ash_beckham_we_re_all_hiding_something_let_s_find_the_courage_to_open_up
"
22,4,121,6,94,25,135,6,430,352,318,88,8,2,"https://www.ted.com/talks/siddharthan_chandran_can_the_damaged_brain_repair_itself
"
64,20,82,13,94,20,6,45,215,197,59,10,23,14,"https://www.ted.com/talks/catherine_bracy_why_good_hackers_make_good_citizens
"
46,15,68,21,104,69,13,148,84,102,113,12,33,18,"https://www.ted.com/talks/michael_metcalfe_we_need_money_for_aid_so_let_s_print_it
"
186,34,82,9,105,45,22,27,382,388,366,161,8,27,"https://www.ted.com/talks/henry_lin_what_we_can_learn_from_galaxies_far_far_away
"
86,2,71,22,198,127,26,107,138,471,103,20,8,13,"https://www.ted.com/talks/annette_heuser_the_3_agencies_with_the_power_to_make_or_break_economies
"
33,14,77,12,28,40,176,15,106,139,207,32,5,9,"https://www.ted.com/talks/mary_lou_jepsen_could_future_devices_read_images_from_our_brains
"
48,9,73,58,100,18,10,45,192,542,227,19,13,59,"https://www.ted.com/talks/philip_evans_how_data_will_transform_business
"
54,10,11,4,152,122,87,14,40,570,85,10,7,5,"https://www.ted.com/talks/christopher_soghoian_government_surveillance_this_is_just_the_beginning
"
148,29,33,9,2,6,10,108,15,40,54,19,31,50,"https://www.ted.com/talks/gabe_barcia_colombo_my_dna_vending_machine
"
50,63,1657,18,113,58,639,15,953,450,749,152,9,5,"https://www.ted.com/talks/manu_prakash_a_50_cent_microscope_that_folds_like_origami
"
49,24,405,17,52,36,64,31,514,438,463,113,7,28,"https://www.ted.com/talks/ajit_narayanan_a_word_game_to_communicate_in_any_language
"
127,15,31,33,298,299,14,105,660,208,87,221,24,20,"https://www.ted.com/talks/anne_marie_slaughter_can_we_all_have_it_all
"
166,167,121,19,111,46,31,66,395,457,265,128,42,18,"https://www.ted.com/talks/toby_shapshak_you_don_t_need_an_app_for_that
"
142,609,45,23,17,35,36,24,40,562,397,51,30,18,"https://www.ted.com/talks/carin_bondar_the_birds_and_the_bees_are_just_the_beginning
"
90,56,77,51,248,37,27,33,220,258,190,78,38,42,"https://www.ted.com/talks/steven_pinker_and_rebecca_newberger_goldstein_the_long_reach_of_reason
"
75,16,37,14,171,48,19,24,223,328,220,36,3,8,"https://www.ted.com/talks/daniel_reisel_the_neuroscience_of_restorative_justice
"
65,33,75,30,446,1844,199,59,1208,1361,285,80,31,21,"https://www.ted.com/talks/edward_snowden_here_s_how_we_take_back_the_internet
"
137,185,57,38,184,804,301,19,2714,489,1176,754,5,13,"https://www.ted.com/talks/chris_hadfield_what_i_learned_from_going_blind_in_space
"
70,12,17,16,179,207,79,31,200,274,39,20,10,11,"https://www.ted.com/talks/charmian_gooch_my_wish_to_launch_a_new_era_of_openness_in_business
"
80,39,6,96,61,75,12,655,21,279,35,14,150,103,"https://www.ted.com/talks/richard_ledgett_the_nsa_responds_to_edward_snowden_s_ted_talk
"
187,24,89,47,69,87,34,39,677,684,415,46,17,24,"https://www.ted.com/talks/larry_page_where_s_google_going_next
"
75,25,14,22,124,920,70,32,1538,239,212,900,19,16,"https://www.ted.com/talks/ziauddin_yousafzai_my_daughter_malala
"
75,27,97,64,90,31,32,40,437,254,260,106,11,9,"https://www.ted.com/talks/bran_ferren_to_create_for_the_ages_let_s_combine_art_and_engineering
"
132,965,274,5,106,16,455,6,155,1031,1831,81,8,10,"https://www.ted.com/talks/ed_yong_suicidal_wasps_zombie_roaches_and_other_tales_of_parasites
"
159,167,40,72,64,8,14,72,20,454,165,12,38,8,"https://www.ted.com/talks/del_harvey_the_strangeness_of_scale_at_twitter
"
121,35,1105,11,129,705,789,12,2836,775,1597,1909,10,14,"https://www.ted.com/talks/hugh_herr_the_new_bionics_that_let_us_run_climb_and_dance
"
107,23,17,16,81,968,45,46,683,234,125,700,31,23,"https://www.ted.com/talks/geena_rocero_why_i_must_come_out
"
53,179,23,26,13,15,3,38,28,8,12,28,29,47,"https://www.ted.com/talks/daffodil_hudson_is_this_the_cure_for_stage_fright
"
188,28,66,16,42,40,160,141,212,516,801,276,17,88,"https://www.ted.com/talks/allan_adams_the_discovery_that_could_rewrite_physics
"
64,42,45,18,173,138,54,12,955,380,375,251,42,7,"https://www.ted.com/talks/bill_and_melinda_gates_why_giving_away_our_wealth_has_been_the_most_satisfying_thing_we_ve_done
"
194,46,81,47,273,72,73,44,120,1133,340,49,22,19,"https://www.ted.com/talks/jennifer_golbeck_the_curly_fry_conundrum_why_social_media_likes_say_more_than_you_might_think
"
66,6,32,23,253,191,11,42,532,106,31,95,10,4,"https://www.ted.com/talks/lawrence_lessig_the_unstoppable_walk_to_political_reform
"
130,19,57,31,151,113,5,5,750,372,243,275,18,10,"https://www.ted.com/talks/amanda_burden_how_public_spaces_make_cities_work
"
204,69,109,35,490,107,51,121,1011,376,226,260,42,20,"https://www.ted.com/talks/christopher_emdin_teach_teachers_how_to_create_magic
"
97,20,201,30,31,52,704,35,1139,977,2591,2341,15,9,"https://www.ted.com/talks/louie_schwartzberg_hidden_miracles_of_the_natural_world
"
33,13,89,3,31,43,6,1,169,157,57,77,0,3,"https://www.ted.com/talks/david_sengeh_the_sore_problem_of_prosthetic_limbs
"
24,9,1,17,22,295,16,12,348,18,44,220,12,7,"https://www.ted.com/talks/gabby_giffords_and_mark_kelly_be_passionate_be_courageous_be_your_best
"
311,9,49,50,201,121,20,183,829,169,383,356,35,59,"https://www.ted.com/talks/david_brooks_should_you_live_for_your_resume_or_your_eulogy
"
245,104,62,135,276,179,15,97,610,297,192,214,50,29,"https://www.ted.com/talks/jennifer_senior_for_parents_happiness_is_a_very_high_bar
"
25,1,22,6,128,117,14,19,216,345,135,91,16,15,"https://www.ted.com/talks/norman_spack_how_i_help_transgender_teens_become_who_they_want_to_be
"
61,8,235,8,37,10,94,14,259,333,356,45,6,2,"https://www.ted.com/talks/jeremy_kasdin_the_flower_shaped_starshade_that_might_help_us_detect_earth_like_planets
"
123,21,60,56,8,9,5,19,84,376,138,59,8,15,"https://www.ted.com/talks/matthew_carter_my_life_in_typefaces
"
166,8,49,75,161,64,18,22,637,167,187,196,16,27,"https://www.ted.com/talks/sarah_lewis_embrace_the_near_win
"
34,19,291,19,75,41,38,22,222,373,228,57,6,8,"https://www.ted.com/talks/michel_laberge_how_synchronized_hammer_strikes_could_generate_nuclear_fusion
"
57,27,396,27,118,30,50,14,107,444,321,27,15,21,"https://www.ted.com/talks/hamish_jolly_a_shark_deterrent_wetsuit_and_it_s_not_what_you_think
"
60,33,387,3,22,15,87,18,232,141,328,45,0,19,"https://www.ted.com/talks/james_patten_the_best_computer_interface_maybe_your_hands
"
232,165,77,47,408,616,35,60,2957,251,311,893,17,11,"https://www.ted.com/talks/elizabeth_gilbert_success_failure_and_the_drive_to_keep_creating
"
106,12,38,26,203,29,12,113,233,1038,358,58,39,14,"https://www.ted.com/talks/wendy_chung_autism_what_we_know_and_what_we_don_t_know_yet
"
109,116,217,24,293,61,211,35,403,1435,1387,44,17,3,"https://www.ted.com/talks/david_epstein_are_athletes_really_getting_faster_better_stronger
"
33,22,355,2,48,71,94,3,373,244,201,56,4,7,"https://www.ted.com/talks/andrew_bastawrous_get_your_next_eye_exam_on_a_smartphone
"
59,1,46,24,244,31,27,16,113,510,194,59,17,19,"https://www.ted.com/talks/gavin_schmidt_the_emergent_patterns_of_climate_change
"
121,483,141,73,9,82,48,38,135,32,101,141,60,43,"https://www.ted.com/talks/sarah_jones_what_does_the_future_hold_11_characters_offer_quirky_answers
"
66,32,39,25,475,1084,20,26,1285,479,137,379,22,17,"https://www.ted.com/talks/mellody_hobson_color_blind_or_color_brave
"
189,518,147,29,23,14,67,123,83,79,182,87,49,31,"https://www.ted.com/talks/marco_tempest_maybe_the_best_robot_demo_ever
"
50,13,15,3,124,105,4,29,129,190,69,9,6,16,"https://www.ted.com/talks/stanley_mcchrystal_the_military_case_for_sharing_knowledge
"
172,1129,430,42,14,16,60,26,156,505,419,169,20,47,"https://www.ted.com/talks/randall_munroe_comics_that_ask_what_if
"
129,167,158,43,42,14,32,53,238,211,279,309,31,24,"https://www.ted.com/talks/mark_ronson_how_sampling_transformed_music
"
74,14,73,33,278,162,170,17,68,529,161,11,6,17,"https://www.ted.com/talks/william_black_how_to_rob_a_bank_from_the_inside_that_is
"
75,7,79,20,43,8,16,34,72,322,206,36,6,20,"https://www.ted.com/talks/deborah_gordon_what_ants_teach_us_about_the_brain_cancer_and_the_internet
"
94,28,12,21,362,1006,85,27,1488,703,269,392,7,12,"https://www.ted.com/talks/kevin_briggs_the_bridge_between_suicide_and_life
"
93,11,20,32,85,17,9,6,41,496,262,14,10,6,"https://www.ted.com/talks/tristram_wyatt_the_smelly_mystery_of_the_human_pheromone
"
112,548,196,24,16,29,169,39,283,50,482,701,17,16,"https://www.ted.com/talks/rives_a_museum_of_4_o_clock_in_the_morning
"
190,50,645,45,1734,789,154,81,8569,1825,1293,1149,24,20,"https://www.ted.com/talks/simon_sinek_why_good_leaders_make_you_feel_safe
"
69,17,27,14,168,22,8,8,158,390,88,22,3,7,"https://www.ted.com/talks/jackie_savitz_save_the_oceans_feed_the_world
"
115,174,84,85,178,1546,111,53,2677,221,296,2023,38,35,"https://www.ted.com/talks/andrew_solomon_how_the_worst_moments_in_our_lives_make_us_who_we_are
"
112,22,36,25,68,11,11,131,101,223,99,23,86,20,"https://www.ted.com/talks/chris_kluwe_how_augmented_reality_will_change_sports_and_build_empathy
"
30,6,14,9,58,254,17,13,311,160,50,81,24,5,"https://www.ted.com/talks/wes_moore_how_to_talk_to_veterans_about_the_war
"
45,9,16,21,127,357,233,14,496,551,305,174,15,9,"https://www.ted.com/talks/sebastian_junger_why_veterans_miss_war
"
64,39,45,17,150,17,2,13,167,312,104,90,6,6,"https://www.ted.com/talks/jon_mooallem_the_strange_story_of_the_teddy_bear_and_what_it_reveals_about_our_relationship_to_animals
"
179,9,8,9,46,123,10,92,221,268,199,156,33,19,"https://www.ted.com/talks/kitra_cahana_stories_of_the_homeless_and_hidden
"
16,12,80,14,46,24,8,8,97,174,85,13,3,5,"https://www.ted.com/talks/stephen_friend_the_hunt_for_unexpected_genetic_heroes
"
67,38,33,18,24,145,25,13,867,112,262,688,16,7,"https://www.ted.com/talks/sting_how_i_started_writing_songs_again
"
119,24,151,27,58,23,180,63,222,475,399,31,10,36,"https://www.ted.com/talks/ray_kurzweil_get_ready_for_hybrid_thinking
"
329,259,200,26,555,44,45,45,825,1415,1017,149,16,58,"https://www.ted.com/talks/dan_gilbert_you_are_always_changing
"
121,31,27,43,67,11,11,49,138,91,190,246,32,25,"https://www.ted.com/talks/stephen_burt_why_people_need_poetry
"
29,74,150,4,23,7,41,2,96,171,264,82,6,2,"https://www.ted.com/talks/robert_full_the_secrets_of_nature_s_grossest_creatures_channeled_into_robots
"
34,3,11,11,62,67,2,9,212,149,58,65,9,15,"https://www.ted.com/talks/yoruba_richen_what_the_gay_rights_movement_learned_from_the_civil_rights_movement
"
65,815,251,15,578,247,48,14,432,793,300,318,12,6,"https://www.ted.com/talks/stella_young_i_m_not_your_inspiration_thank_you_very_much
"
188,75,110,30,404,243,27,33,604,817,434,161,12,38,"https://www.ted.com/talks/keren_elazari_hackers_the_internet_s_immune_system
"
29,9,4,5,214,367,108,22,231,463,64,30,19,2,"https://www.ted.com/talks/will_potter_the_shocking_move_to_criminalize_non_violent_protest
"
60,96,107,18,116,111,9,21,540,117,120,51,10,10,"https://www.ted.com/talks/uri_alon_why_truly_innovative_science_demands_a_leap_into_the_unknown
"
49,230,47,8,25,4,10,13,87,136,216,34,6,11,"https://www.ted.com/talks/aj_jacobs_the_world_s_largest_family_reunion_we_re_all_invited
"
133,79,65,121,75,31,5,329,38,169,109,20,35,172,"https://www.ted.com/talks/kwame_anthony_appiah_is_religion_good_or_bad_this_is_a_trick_question
"
65,361,78,14,204,20,8,13,180,612,407,53,8,8,"https://www.ted.com/talks/anne_curzan_what_makes_a_word_real
"
311,101,477,264,1233,463,80,267,2867,1721,1050,446,55,142,"https://www.ted.com/talks/ruth_chang_how_to_make_hard_choices
"
219,504,444,91,234,437,126,229,862,337,488,699,304,160,"https://www.ted.com/talks/jamila_lyiscott_3_ways_to_speak_english
"
137,360,98,15,7,6,5,37,80,25,60,220,36,28,"https://www.ted.com/talks/billy_collins_two_poems_about_what_dogs_think_probably
"
58,24,6,7,127,635,22,12,849,192,144,164,12,4,"https://www.ted.com/talks/shaka_senghor_why_your_worst_deeds_don_t_define_you
"
174,87,45,115,117,8,8,51,56,615,113,37,25,29,"https://www.ted.com/talks/lorrie_faith_cranor_what_s_wrong_with_your_pa_w0rd
"
100,58,44,36,258,56,5,59,143,429,101,38,20,11,"https://www.ted.com/talks/naomi_oreskes_why_we_should_believe_in_science
"
46,48,163,11,7,5,24,8,254,95,211,209,5,8,"https://www.ted.com/talks/ge_wang_the_diy_orchestra_of_the_future
"
650,810,697,48,2678,270,152,153,4133,5167,1801,735,43,49,"https://www.ted.com/talks/julian_treasure_how_to_speak_so_that_people_want_to_listen
"
63,31,147,52,17,6,29,82,41,193,176,13,52,37,"https://www.ted.com/talks/chris_domas_the_1s_and_0s_behind_cyber_warfare
"
42,38,9,18,17,6,17,10,34,283,282,227,4,2,"https://www.ted.com/talks/sara_lewis_the_loves_and_lies_of_fireflies
"
262,114,328,86,869,377,398,235,6390,1311,1074,3701,63,49,"https://www.ted.com/talks/simon_anholt_which_country_does_the_most_good_for_the_world
"
79,35,23,35,221,58,16,41,165,317,170,42,12,36,"https://www.ted.com/talks/paul_bloom_can_prejudice_ever_be_a_good_thing
"
40,27,20,20,134,605,54,25,872,359,175,254,11,11,"https://www.ted.com/talks/george_takei_why_i_love_a_country_that_once_betrayed_me
"
125,25,195,22,293,75,17,21,1267,545,354,87,10,30,"https://www.ted.com/talks/joi_ito_want_to_innovate_become_a_now_ist
"
67,36,111,43,86,42,70,23,495,347,333,23,25,31,"https://www.ted.com/talks/nicholas_negroponte_a_30_year_history_of_the_future
"
154,28,40,57,134,55,23,93,257,277,134,55,18,89,"https://www.ted.com/talks/renata_salecl_our_unhealthy_obsession_with_choice
"
27,3,9,13,163,550,17,45,479,383,55,106,13,14,"https://www.ted.com/talks/karima_bennoune_the_side_of_terrorism_that_doesn_t_make_headlines
"
102,201,281,31,50,15,191,156,115,138,499,87,58,56,"https://www.ted.com/talks/david_kwong_two_nerdy_obsessions_meet_and_it_s_magic
"
280,16,142,216,118,84,46,180,252,373,861,83,22,83,"https://www.ted.com/talks/david_chalmers_how_do_you_explain_consciousness
"
15,41,503,3,83,33,50,18,365,501,402,15,9,2,"https://www.ted.com/talks/nikolai_begg_a_tool_to_fix_one_of_the_most_dangerous_moments_in_surgery
"
98,32,116,6,2,6,16,14,57,13,96,101,12,12,"https://www.ted.com/talks/shih_chieh_huang_sculptures_that_d_be_at_home_at_the_bottom_of_the_ocean
"
